x,y,label
0.3649117114477128,-0.13467764342438354,0
0.31353108838573673,-0.6447256889276621,0
-0.4724890960541796,0.4036685541984603,0
0.5456505390405403,0.8262903423288744,0
-0.012302521029454993,0.2043555806202268,0
0.2707779473094531,0.033086679767133885,0
-0.5618858520662162,0.5350079634232928,0
-0.08036347154841575,1.280203863641037,0
-0.8766425210707617,0.8734185082667982,0
-0.3723046957192744,0.007832174775600042,0
0.7490332133291988,-0.3401731750650846,0
-0.6149507972616728,-0.1117334505305938,0
-0.806471593853836,-0.4492247155934538,0
-0.7042047570156955,0.12174859041357064,0
-0.08418404179646372,0.08323534399152611,0
0.6146490625135357,0.2139618528438089,0
-1.4241867057278337,-0.15226437690907768,0
-0.06515307116285105,-0.23478062616261985,0
0.5867198827711642,-0.4327919151864786,0
0.27788040035971395,-0.10411160388108037,0
-0.41317082977184105,0.8275893254760547,0
-0.22267493527439502,-0.2484127609510096,0
-1.1981661109362645,-0.07356248974845994,0
-0.3574879492370182,-0.21272722345490477,0
0.3326248398669313,0.009243903314772296,0
-0.09583871275082603,-0.06505907636363863,0
-0.22650441292492415,0.20498680396739566,0
-0.3060104390387976,-0.3152682312022049,0
0.7374371043171242,0.34898546826475,0
0.5845873607288877,0.11055367927072783,0
1.3140082408901754,-0.6287458326432649,0
0.8164122066026198,-0.5877707358810595,0
-0.18129266185613707,0.5987340067552325,0
0.38526791896808593,-0.0661011250701866,0
-0.29443632849698254,0.3323132942881902,0
-0.16751542288433183,0.07399032046102896,0
-0.13884885671494068,-0.45177289052562275,0
-0.4171004703251415,-0.5381945189272153,0
-0.16261253980424972,0.17254520472209806,0
-0.0010440767169811636,-0.005238864930060472,0
0.35948884777699425,0.6733460151395257,0
0.5430935629714718,0.5764725453708766,0
0.2922640071866144,-0.3897500989553852,0
0.13565808103127885,0.4387094933790512,0
0.32683807043265645,0.8911738424816859,0
0.20944686869488743,0.2124568334757859,0
0.2583662236413141,-0.25882528248732123,0
0.46691394471124503,-0.18494070409384952,0
0.7745745589077028,-0.1334742868308112,0
-0.9786655113050629,0.5875678322730687,0
1.0409583613744005,-0.3793697800336746,0
0.3104210859603256,-0.6173733461089138,0
0.9047791795709847,0.2466602135175048,0
0.3789111034923889,-0.0917097204512399,0
1.004144185152291,-0.5658430619739514,0
0.8933194276192711,0.41792291408264975,0
-0.6689187928574309,0.661968795317849,0
0.015242952364556793,0.09734712385401227,0
-0.39792067119969193,1.7624955542082053,0
-0.8731087133247533,0.15593446303261418,0
0.25363813458527823,-0.5083756887971512,0
-0.2977917425789142,0.06088775641175315,0
-0.4075538328220654,0.25611609215162845,0
-0.27265085745712175,0.37595379009593516,0
-0.052434840926389774,-0.010054442367653979,0
-0.09514521527337581,-0.6770291463210817,0
1.2283969985351213,-0.8243627238578338,0
-0.6230894280926519,-0.8537591926405649,0
-0.4327497234674154,0.32399513838136873,0
-0.8871926204787263,-0.3234339014664088,0
-0.5990130878638159,-0.6418307943852505,0
-0.37022419900351117,-0.7971358132012949,0
-0.050663116420009424,0.6990137709903903,0
0.5246220920460867,-0.8856065189242107,0
0.22467564183976152,-0.7761606626500454,0
0.25691145836287294,-0.5387309573899242,0
-0.6346301235105704,0.4273848338362508,0
0.011021469398562382,0.7996149736938932,0
0.7293139753081298,0.42174263420588287,0
-0.5312420288578557,-0.44505733700497035,0
-0.23643377916658995,1.553698772740908,0
-0.07127130832835551,-0.24879321726681455,0
0.7982751787932796,-0.755845056675039,0
0.37429703960893057,-0.3826940432726522,0
-0.24880582830165177,0.5011541959517095,0
0.25980414954312164,-0.34082506281592795,0
0.13564016622063846,-0.7785443980428266,0
0.5924289093105413,-0.23216353185759428,0
-0.023086736432310295,-0.09189604082395156,0
-0.20512849864119512,-0.09756471094336223,0
-0.9734876727436684,0.1106523742592866,0
0.027514613187693177,-0.6549436668300167,0
0.5560531470965768,0.7514888185450588,0
-0.019512624621302148,-0.12673200286420847,0
-0.1492973130943516,-0.24008370903759163,0
-0.5131798591930917,0.47348289925119474,0
-0.3333959827671424,-0.42853825844758664,0
0.8581598402880881,0.3307958847324598,0
-0.8995670186463861,0.678284405106193,0
0.3941049127541333,-0.07724741028511632,0
-0.7638437339330288,-0.8255661467581836,0
0.36606802198642324,-0.06993582053992015,0
0.05770926521257832,-0.021467678226881344,0
0.44478148850122273,-0.397336781886622,0
0.12073073565341139,0.14353562193913982,0
0.4444350898358216,-0.40795288764610277,0
0.974688456472789,-0.05477953131049039,0
-0.4666253219549029,-0.12838780171554107,0
1.0799543027130738,-0.13279157353110027,0
-0.088923236694301,-0.7230250641984548,0
0.7661255719054266,-0.4595960892338229,0
-0.9424058515946945,0.446200414327168,0
-0.16473717693772694,-0.7152190592459703,0
0.5366983915261295,1.5596804463473053,0
-0.34114012202786653,0.03971029913506732,0
-1.0384450745145897,0.23716677831990135,0
-0.21543849850452232,-0.070741632053843,0
0.16689593552730603,-0.5896270277057635,0
0.03180516748900883,-0.3806821660540493,0
0.7629661176444125,-0.1313073151717489,0
0.551054839924023,0.17310820848195446,0
-0.6607711737823161,-1.0573127661844974,0
-0.678809791198003,-0.41691608698518906,0
0.20577122827581024,0.6236030377054157,0
-0.13400334087411167,-0.5161688118869852,0
-0.8815187994861181,0.2363245019468406,0
-0.5889879895396792,-0.6866359880574208,0
0.3505834045593474,-0.18838000575229485,0
0.22500196831756597,0.17886170540639032,0
-0.7433954193816483,-0.5026073150375947,0
0.004706679990360468,0.5173598883982395,0
-0.15087847490911047,-0.8601442774994228,0
0.6352042706134092,-0.015593663757484937,0
-0.38617966182826824,0.15234315360277204,0
-0.5030374008228933,-0.12274324546836062,0
-0.3736720114352309,0.10111416157054863,0
-0.7202084251865328,-0.013510638406441374,0
-0.3382140873396969,0.0739652693114084,0
0.5323901558745441,-1.057975322947814,0
0.5978810229939073,0.24874240596367977,0
0.8966711699408764,-0.3658361376160726,0
-0.22541171987964037,0.3956712664881383,0
0.006945200252196233,0.0785743644330285,0
0.08952707205940712,0.5509078289261204,0
0.27056330396826006,1.3028087665357742,0
-0.12089106372080682,-0.9062732151601846,0
-0.70761177132915,-0.707884702185369,0
-0.8275379148939819,0.6560480046638156,0
-0.9358412715033064,-0.5124130196474558,0
-0.12016589132320536,-0.10581462645833625,0
0.8760643325253104,0.40767172789111683,0
-0.43788136287746265,0.30562427284177063,0
0.05824060815204498,0.557905716385549,0
0.5612482991993253,0.6046499598270363,0
0.722971552745072,-0.27751343786777166,0
0.553567752907166,0.26517843133933,0
0.3844207946566542,-0.36726845363876676,0
0.786737837796207,-0.7630195072426632,0
0.5426084974194799,0.7364882954937636,0
0.5139907140565938,0.5409744829355118,0
0.8284103090700073,0.26976891489511085,0
1.0654152545250193,-0.2572491685008792,0
0.1790434033046924,-0.20845018579125077,0
-0.2556584211499519,0.280963978635188,0
0.7027007094281614,-0.5227082693010756,0
0.06049389668120036,0.4101183926808581,0
-0.4747239535028753,0.23063092511668856,0
0.44149637925323004,0.5588505907234311,0
0.6561724262484029,0.48062090736112434,0
-0.4273278131971688,0.35685923571515255,0
0.24420511565143807,0.1503360542855108,0
-0.1904595402119338,-0.3120522228390617,0
0.25376228512098564,-0.10131449578944396,0
-0.9770899487150919,0.6741997581029355,0
0.9650627143834131,0.3716310103353767,0
0.2941393540005479,-0.5062017893184722,0
-0.16067738128486947,0.278848120266939,0
-0.05137398282339089,-0.17876313276123268,0
-0.9893311844228653,-0.0393975675396521,0
-0.018556320998558615,0.4334397963550367,0
-0.4548516420634906,-0.7983886262391916,0
-0.48136240831909327,-0.032577971259106324,0
0.4753129601239527,-0.09838226571620833,0
-0.3594391003211553,-0.7761067522802325,0
-0.32605013564054813,0.28671965733352534,0
-0.10845940815217606,0.6775476585931861,0
-0.12059799172294836,0.3099989914599838,0
-0.30317427509210026,-0.13820777531991224,0
0.3841250732620334,0.6894577123143893,0
0.21741698020884392,-0.5972089991235453,0
0.08423537898691164,0.46488351674217954,0
-0.7840766669083659,0.5765654670787511,0
-0.3601536744549592,-0.5833642679806879,0
0.30764414063031,0.008297698866876363,0
-0.9534425692142756,0.06649031002366501,0
-0.6972049809990346,-0.38468206528993687,0
-0.2443132766690857,0.08581645408883697,0
0.2802164533382053,0.844930704119194,0
-1.0785606993467705,0.27496964337874225,0
0.06694321474422406,0.017991270452659906,0
-0.28777563475299756,-0.5045838005759261,0
-0.07218644014476122,-0.18761932378660381,0
-0.028527891010813648,0.514598727139617,0
1.0532125038321696,0.8068740461147967,0
0.14031443818429193,-0.30087853679161675,0
0.02860863392848656,-0.36152090832751976,0
-0.3780368140685738,-0.42707410953428315,0
-0.706234059267407,0.5559719926668139,0
0.7861650044533128,0.5097538735978486,0
0.05375970674112261,0.18300007387453227,0
-0.023910099842113206,-0.4432086327894709,0
0.31615478594547874,0.2829785380109091,0
-0.05644391132723011,0.22243483577408082,0
0.34977535040713964,-0.3325564354376293,0
-0.2624970703278798,0.48589469335112345,0
0.18359727645209611,0.2772567072978835,0
-0.30329882587058205,-0.6759665498787688,0
0.13844031731909354,0.41897807461678205,0
0.2634441792093101,-0.5220860178664782,0
-1.102188083059228,-0.08089463296255708,0
0.404568931081121,-0.8160627648259864,0
-0.24981347435664036,-0.17263405964093445,0
-0.1697943617136993,0.5645116133040929,0
-0.320323351753221,-0.22217125234854707,0
-1.3200956502152152,-0.8824668523589194,0
0.6214875201839788,-0.08695753755215263,0
-0.6125154560486614,-0.37860076464346065,0
-0.8232320189798444,-0.46274608553410396,0
0.3255113759070903,0.047031472114437325,0
-0.22412587885695684,0.5772190060563137,0
-0.40796760231945456,0.698200370850781,0
-0.006176087075388501,-0.19866931540056523,0
-0.4254918335286691,-0.7075466893434839,0
0.032947111607054325,-0.6917707675837967,0
0.378238378245534,-0.27494915371332884,0
0.049707913074736015,-0.0908315636325162,0
1.2888393390450685,-0.16786774389003659,0
-0.2585836077350605,-0.5149566942864653,0
0.05397888670465113,-0.3879396863041208,0
0.16814151496385468,0.8127629763620244,0
-0.4065629403704216,-0.49310208675893924,0
0.525975067556192,-0.7995497758636388,0
0.4210638650946212,0.22724809134636745,0
-0.6262159370974613,-0.19708379657571506,0
0.485088357931026,0.6184517591457792,0
-0.4055726647406444,0.44117806996142184,0
0.38326243443757163,0.054695549295099684,0
0.10133701380271418,0.18908498948413402,0
-0.9566374464604067,0.18994333758420764,0
-0.20279598999986126,-0.10056417615317798,0
0.39758098178222784,-0.6165631014419104,0
-0.05656525537874643,0.2159209783335677,0
-0.06330361350147042,1.0127434070836152,0
0.3096793925535456,-0.16764846808602116,0
0.7385278241434976,1.1127722498860286,0
-0.6542292900731567,0.8396262982063245,0
0.18032601347172358,-1.5268317904601447,0
-0.20886197190537142,-0.3155544316984101,0
-0.03677807482592603,0.3779341452182008,0
-0.10907231727938818,-0.03888400615501733,0
0.29648680447737225,0.8599033472193757,0
0.8481225579195875,0.20051326058453617,0
0.14498238381123238,-0.23912385681980122,0
0.2687423019139976,0.7268243152736494,0
0.335813783961428,0.06594766094256163,0
0.48012521609971787,-0.631527750225933,0
-0.3474170430843657,-0.0233995223872979,0
-0.4424701329898511,0.6657342469621024,0
0.8904294105192943,0.1507267386910663,0
-0.5062481787394003,-0.01119531582516944,0
0.48326461542321686,0.6825290052590239,0
-0.2659175781859536,0.21736890492228386,0
-0.15872763623120217,-0.38873035315733745,0
-0.4044688287122634,-0.10207803165638756,0
-0.5745460951247446,0.06462862163057748,0
-0.1985640054365427,-0.7409721563063535,0
0.05202749811169338,-0.8819920514015044,0
-0.2994865262265552,-0.6328800691281514,0
0.12928242605336052,-0.22500616262759135,0
-0.4466759931382917,0.8475980988362789,0
-0.1788816675543959,-0.41593965884028833,0
0.056659207545206876,-0.06526178325800158,0
0.4225407231890186,-0.5856276283371777,0
0.4377266128599864,0.16140803962769426,0
-0.04974101115190027,-0.19683058480901763,0
0.26767858057979876,-1.0327921254376609,0
0.9168052060474854,-0.37446405651728304,0
0.7112749491320348,-0.7491763457449224,0
-0.2105741055998572,0.9895765273973044,0
0.12226235740843519,0.16578117795456374,0
-0.2600340481086997,1.0350328944430152,0
-0.22038304890906124,-0.10446688143984904,0
0.22181889581718928,-0.04292900876369302,0
0.06018188474602724,0.29415168370339795,0
-0.5379225230548056,-0.6018076970491547,0
0.03707156450093952,0.057307146674156324,0
-1.2939322287881367,-0.1811368664177329,0
0.3731451997331744,-0.9810832644116261,0
-0.22598213704037068,-0.7169727315009964,0
0.6921592002943886,0.41216840194478327,0
4.387847333937213,4.495462897133324,1
3.7761588091077205,4.049656722389011,1
3.8218845246778623,3.935253279028269,1
4.31024215820576,4.0481187360233655,1
3.771062054831276,4.890483672176244,1
4.347404719777123,3.0522356968093844,1
3.7711994610979884,4.01243548881015,1
4.516622562260663,4.214833261401715,1
3.293775847729451,4.273835157994457,1
4.248431534702103,4.608062834030281,1
4.21174032872052,3.426452508296195,1
4.104493555816117,4.035961941025,1
4.033856836937836,3.7438457795175193,1
3.3047360189773043,4.131157490621512,1
3.6259648906711655,3.684197219389851,1
4.2426636669624775,4.097176159330179,1
3.1598049371767196,3.788456551238572,1
3.645340603576023,4.1054168415387196,1
4.203100065683321,3.7652124957894433,1
3.9298727729048206,3.990326016670543,1
3.1000287693492004,3.946763903744579,1
3.794250469493515,3.6000137749441516,1
3.6576833311217527,4.281594378528388,1
3.9731271239851025,3.2904230819798013,1
4.12856638563606,4.680109726310885,1
4.218357905963426,3.0693163534780497,1
3.074807895976559,3.746663966174829,1
3.205167410845227,4.341281045365023,1
3.7035280676469244,3.782787527192532,1
3.4099387846230274,2.976166318546231,1
4.408483129808748,3.3209101891126918,1
4.293143222809957,3.8386248141324577,1
4.044470072697145,4.204653651851976,1
4.186252658207122,4.3879563277527405,1
4.476137213671588,4.749996074700659,1
3.7302768248832203,4.811648768818804,1
3.9801631027551756,4.650526493147145,1
3.306797067600049,3.3881051244042912,1
3.960026884922443,4.968205803186617,1
4.946958794581361,4.911728477785803,1
3.3690536575537173,3.429349458065119,1
3.30842663874959,3.7922602643069645,1
3.4540164989429147,4.6773192802741965,1
4.497571357737277,4.006179169268191,1
3.8747163460688783,3.7174083159423734,1
4.298450035744333,4.590185848988815,1
4.0741017858644835,3.998908078209566,1
3.943121539983414,4.035351647482809,1
3.6559932842355884,3.6386383459471974,1
3.755139955091141,4.320681815040916,1
4.245079661131875,4.248586509458572,1
4.320621726337869,4.645311065133452,1
3.0309034079770005,3.71126238274994,1
4.424613636845637,3.5502994710718694,1
4.491244314117433,2.98874755742954,1
4.510555360473174,4.2293543332568495,1
3.9783985971955755,4.368750564081787,1
3.4284387267930994,3.4042034571351047,1
3.8707917644669703,4.187075064937137,1
3.0747388435881113,3.0469827425961147,1
4.361442782509315,4.51745667784418,1
4.112505895953711,3.799487409567557,1
4.08008420362034,3.8218066867251355,1
3.8405292242364464,3.8121124438573943,1
4.250257221228712,3.083492096611181,1
3.8077803938540216,3.896071296753626,1
4.1235428190369925,3.778715924385417,1
4.564655883855565,5.229188148649963,1
4.3937887314358175,4.0434457060976765,1
4.639819497896582,3.900695145425739,1
4.153693648837043,3.213794232805181,1
4.599169644425837,3.854655731808397,1
4.002546040858881,3.907329428115226,1
4.50589823584908,4.106027172233295,1
4.3228142784097106,3.772604830650413,1
3.8479457767031096,3.40478879142138,1
4.768950668575984,3.876616624235595,1
3.5013462818814,3.7481556621977683,1
4.356308386771462,4.583722598665862,1
4.018203869789365,3.8307016997616414,1
3.9072051874290583,3.9012621438942565,1
4.401214543324935,3.457086709804864,1
5.11209841616989,4.210539072894048,1
3.6917062938598146,3.822445634140824,1
2.863375719085741,4.320065471544737,1
3.785332258439407,3.4041789329755883,1
4.032504172236589,4.006245631472733,1
4.088239225776935,3.771713194040027,1
3.6467461724453805,2.9614219995581266,1
2.966768615990643,3.7427668183507765,1
3.503960059398132,3.8761904665013365,1
3.7755790878606885,3.526767909061763,1
3.238698261883641,4.059562530001611,1
4.750875292473066,4.551842816001547,1
3.8592932289183772,4.355125248111025,1
3.996493989887785,4.145629965341269,1
3.3393935450159153,3.6662850993545706,1
4.2255353629576184,5.2487463248731245,1
3.2495214914964383,3.9410021352670643,1
4.182159221126512,3.6748193834171907,1
3.302431706350288,3.7037936192705154,1
4.654567973287243,4.657447562249233,1
4.810360776397689,4.323620765411171,1
4.097945066111215,3.4895373873730886,1
4.133231387307252,4.381267787216773,1
3.4198013789428807,3.9300028152281863,1
4.027196838303346,4.17778486563218,1
4.648351280797646,4.2200582052765085,1
4.499298489857675,3.84631344229778,1
4.42466422418723,3.3277764239377117,1
3.826298029387284,3.643074883960609,1
5.1354119722415,3.9646704138396798,1
4.569878672377889,3.035442596113216,1
3.696445986638625,5.026763309398737,1
4.9503580766846,4.236348307165185,1
4.0236004005990305,3.76439313069093,1
3.9370929537572588,4.543270968201514,1
3.8690042879168565,4.9372605758676755,1
3.819537089842208,3.580495138743641,1
4.3497407746805115,4.4933371681667635,1
4.055969651546405,3.757473183079308,1
3.396015120371019,4.655406804480387,1
4.107191083911789,3.4550748173014405,1
4.210736975003484,2.7662844492695973,1
4.397038727796662,4.541785895418963,1
3.589273776643548,3.9567633141178553,1
3.982787197981946,4.529949120872981,1
3.4078611263361256,4.6656917183689295,1
4.182739133774271,3.6666562254031208,1
3.511319865927576,4.252776602370521,1
4.221430463725885,4.553028804261089,1
3.3528476742811573,4.305403674017454,1
3.988164724737822,4.800619593647045,1
4.095146981971689,3.9582904514589754,1
3.432489205807615,4.0953362154468715,1
4.385696807513183,4.633609303925364,1
3.553442962060857,4.097322236816408,1
3.3063431251142887,3.9820997617549003,1
4.585703632242883,4.315404122107477,1
4.206975447635997,4.072165781799795,1
3.222987585971186,4.385336650928112,1
4.4679601075777295,3.924906110035547,1
3.512984639571639,4.423273309876694,1
4.071980569256057,3.428282600066159,1
3.6605100144352143,3.495340517636873,1
4.25160606411754,4.4002706009441575,1
4.124950150253999,4.174395331749219,1
3.831548321482127,4.301168484906727,1
3.8140691098192607,3.7928229864894467,1
3.250449500984544,3.7115580227612432,1
3.6677597920711564,4.264052123330169,1
3.2425753579971763,4.876303856388238,1
3.5716686593557165,3.9084997799525274,1
3.86886728935966,4.248870609439341,1
2.813737815837479,3.5843144139246412,1
3.9562255779097737,4.443092110625615,1
4.380080108767447,3.730560198701476,1
3.835152350594186,3.909311830888553,1
3.336197719595716,3.4473939257289956,1
3.5257746899762052,3.454177003726508,1
4.049048451603731,4.552682770838819,1
3.131180213867674,4.328262014667562,1
4.278768913241897,4.036382967692578,1
3.5346611067612996,3.8808570174453365,1
3.91545145311819,3.630884616851258,1
4.217768002856165,3.7104953402925216,1
3.6782281006452604,3.847242187855772,1
4.279100751888604,4.326258626954429,1
4.2520080473226605,3.113326207836374,1
3.4008081161469295,4.135413489275834,1
3.93211617070535,2.626794639085092,1
4.318647123559229,3.956087980724656,1
4.270495890202556,3.7426056620278456,1
4.589402957521048,3.82897246432148,1
3.979444093476078,4.7102491344192625,1
4.0652882219294835,4.89487642390165,1
3.4106314874227777,4.5389315283166685,1
2.5256313388202174,4.112063752839559,1
3.610107326395271,4.426409925959362,1
3.492348403933725,3.676877087666395,1
4.752213401282013,3.1368534622150053,1
3.925470759211911,3.392830993236151,1
4.257344323643851,2.9140753033402005,1
4.254861010624235,3.6056559902029837,1
3.830733713085312,4.498456375038002,1
3.91949533373546,3.5513937272735574,1
4.23257765259782,3.8415022757786836,1
3.7376826141383597,4.60935349204645,1
3.2251320624000273,4.075629169475955,1
4.022552903297061,4.0611830786288925,1
3.879882802025714,2.6234385070479487,1
3.1843298444788224,4.610376617687558,1
4.145314764717296,3.1245961823147685,1
4.685142849025387,3.779785354795462,1
4.837537394451883,3.4660333908460457,1
4.342301920075101,2.7399634989804067,1
4.365881929577757,4.019762077039095,1
4.254043341560029,4.175834205312857,1
3.8300156312594393,3.2311287864046965,1
4.620985642911309,4.515636130813116,1
4.983739839442345,4.067449263868555,1
4.482215839512929,4.149080272414814,1
4.41921628315171,4.286950511620191,1
4.340807106805214,3.7393555571961588,1
3.8952961743055132,3.3703171078629266,1
4.036497679120611,4.0745350147690695,1
5.04909236136207,3.7046093047557287,1
4.216995748538393,3.1624834353826605,1
4.036942199257413,4.431643561686404,1
5.177585448055031,3.21354048110871,1
3.9192981690518605,3.65512874961328,1
2.718587734283558,4.359130231984077,1
3.7620561159904278,4.0301829085659655,1
3.3866535110061005,3.4399834776369023,1
4.180361267520732,3.38770835856118,1
5.319450580852053,4.596464352973454,1
4.039909326698303,3.6074257099637674,1
3.8603585845657067,3.785356613360446,1
3.191579769076187,3.625825514791424,1
3.911009530279966,4.910272616003749,1
4.027126615729918,3.223348592182662,1
3.598215468315143,3.82939760974231,1
4.68285425115146,4.297189427781721,1
3.6810325813881755,3.1550005579415563,1
4.1440600616736205,3.861130681098567,1
3.867479495020582,4.507608503105972,1
4.357687452466234,4.142819629788074,1
4.584946595456566,4.016762280612451,1
3.8910288084370825,3.504756186495144,1
3.9721470037973683,4.2980131197681,1
4.958219939087222,3.875226409232152,1
3.858943609520226,3.3589326225711176,1
3.51267870506532,2.853502194860047,1
4.52306669149593,4.047469285238376,1
3.666012893169997,3.962566270301351,1
4.583405436737621,3.4995841655205187,1
4.656407851674333,4.5617956216106705,1
3.867208917564198,3.6723602508393554,1
4.109153230426276,5.2132781570228435,1
3.9710298640563124,4.245263337602781,1
4.7629423638699455,4.108506990988582,1
3.913462739909244,4.300291235640997,1
3.5305518858905667,4.757593906339771,1
4.061740005635246,4.050652351065966,1
