x,y
-0.4861009917778549,-0.010158606097130552
0.15451590470281762,0.16875922436491855
-0.21227358915639316,-0.06317178428239716
-0.0074459427836469525,0.15035750622762573
0.10022322591452033,-0.37079002836569047
0.06795031718061263,-0.06645992548062572
0.9011605823432891,0.9192157887582941
0.6328797431907763,1.6658570415948388
-0.4159115226417658,0.15258743036965086
0.49924525461304653,-0.2833920741693652
0.8348178491962653,-0.09621373725202766
-0.8652542398168531,0.12684186447486653
0.024967241073266505,0.30940055844627745
0.036432272677563486,-0.006341205262592591
-0.6909059009759776,0.11754204116366788
0.4624990350821472,-0.48540955010469583
-0.361733731511105,0.5694217582775561
-0.5427930573475911,0.3148926955516953
0.14998524560292056,-0.3266067088098273
0.5189111983692012,0.34879813712014485
-0.8924989752781533,-0.7159139601950378
-0.20152409616820716,0.16618462449336313
0.0827614025677458,0.15301095629524597
-0.4266842747238755,0.6115536285001023
0.8590177148836768,0.7137213546873021
0.4053529429335517,-0.6884135842977717
-0.4994613165913079,0.7482907304802205
0.6812186633689383,0.5219086141578984
0.6793391810769246,0.29313901335690923
-0.047172427198554356,-0.3184426174093348
-0.14724208788685045,-1.3304481532462111
-0.5320564446508113,0.4205324548666224
0.25326891873891616,-0.5143215115154183
-0.3772299148984133,0.9381441893878373
0.293635430423871,-0.07742487770685602
0.45559158469861283,0.45470500178833095
1.3419791241736188,-0.4000991436159189
-0.08646898512649354,0.18099663224754126
-0.20104020589857396,0.32327328852398246
-0.07183927979433442,-0.2127180300229899
-0.5204930695017902,0.3536097698261491
-0.07645356728786556,0.014681214231973305
0.43947363047326043,-0.6015730251131737
0.47147863546832763,1.0758609529029843
0.738471537004944,-0.6826189080406465
-0.05494487114465376,-0.32575087336819936
-0.21801492555267182,-0.5951455846556587
-0.3833087529756836,0.04631814185759041
0.2124582328024426,0.3839088444868896
-0.1284911980381922,-0.09829276485070457
-0.013011537868622275,0.8981097207700935
0.11650471870815973,0.4423269008773254
0.022820709824589364,-0.4672788754736044
-0.05499802891779323,-0.039329554955585405
-0.23389858304196212,0.02538487316180755
0.22543085736108698,0.7775776824520323
-0.17210804410373745,-0.1430334069451289
-0.07808904043589306,-0.2502988685585888
-0.7535739240319007,0.23689754353425221
-0.11693429537241812,0.6208974977137155
-0.37235865316720745,0.004715864591948291
0.23686187788133237,1.0135885684099544
0.3125385742423422,0.6464077786111773
-0.1634757280869236,0.03117871940463628
-0.38137923375085425,0.4108634164694969
-0.29368942367485223,0.2497305318274265
-0.16485789107096832,-0.05246649272947724
-0.13901932021817323,1.249172294091963
-0.3042166929690788,0.052590314146718754
0.42953004416714435,-0.3036913419742662
0.015952558428973737,0.30194588675362805
0.04238616150476857,-0.1340392681078846
-0.16041855323052476,-0.4954004259008084
-0.4152963427627705,0.5289879469014281
1.4020519131597506,0.6676878701297468
-1.5818864447707857,0.23656615205935516
-0.07625974181931486,-0.6309937352891223
0.48905457269819014,0.5845625929904774
-0.2796961679330871,0.3092478108072923
-0.6156903392953125,0.16567665216851962
0.9236833594966668,1.0641550005369085
0.4811493855611985,1.4528409376160982
0.323205908437896,0.25235062848161754
-0.08294950499473511,0.400941560422878
-0.1090150632317513,0.754596294601711
1.3195761854557746,-1.7891604604614317
0.22485089916038709,0.46105208670217396
-0.4404501819845542,-0.1759850367255753
-0.8903735967706341,-0.046226167266769445
0.887175129784873,0.4687769237768029
0.08479598567412752,0.19354050055570832
0.9790219917983665,-0.9302543309684755
-1.005703521083464,-0.5130449887147963
-0.2432376736881442,0.21559780036687548
-0.2711237472191341,-0.06959262839709036
-0.22193932419436418,-0.37491059807044463
0.0466003701960333,0.10103303545907893
-0.5209745414223214,0.0949422157731577
-0.7120093420473204,-0.6607264802701444
0.15095610906900445,-0.00570337125471116
-0.047792524572028275,-0.7924174046795539
-0.11592359379480634,0.2555225328761966
-0.19618150850914848,-0.46643410912533617
0.035284168165483076,-0.3438757055941178
0.35303911868498583,0.12278503216668313
0.20148213756997968,0.061078528680656136
0.15887193907403246,-0.17255398556061669
-0.22166706718128196,-0.5117278384593364
0.3868468595465522,0.6092295840526588
1.0755878655610722,0.33451432307738094
0.08947080447138876,0.46367433884846376
0.039755224151945455,-0.5287275127651366
-0.3168746101962521,1.1355258201709555
-0.10931192741606477,-0.11161622637022622
-0.028969501101385336,0.28541553140838233
0.9148947018598242,-0.7175595430733751
-0.39292596073097175,-0.5924623465754617
-0.3605230360040353,-0.3646322972169996
0.7186311800320254,-0.935340572344908
0.47866587030003943,0.4448707628239307
-0.1470506297341805,0.5847302479388252
-0.26952751763397176,0.5346913716227478
-0.096530522932879,0.08983049160766203
-0.04366630486359044,-0.43278863866760986
-0.013282179370508494,0.5352159446009197
-1.1611450132345154,0.24908646568595447
0.3080384929810178,-0.42517355773041676
0.7268756031107227,-0.0801145793417335
-0.2520767219048662,0.24902118774467374
0.2797782075951729,-0.047451680068208706
0.8659669573575898,0.7223370962758439
-0.7257629713114305,0.2226354195675688
1.6619638424172067,-0.46424169470030857
0.0998435260515577,-0.3935074631497058
-0.10916894357376235,-0.47372728931412245
-0.8603826933172795,0.3448034762175068
0.4432740095717693,-0.47815629222872125
0.07729384607821267,0.48021867748393887
-0.36631497082548825,-0.20129335010453
-0.9583253074003742,0.61377615589529
0.011102220131595586,-0.36111661412944085
-0.7593035587428457,0.14225620541882691
-0.20895965234337913,0.08771242687659381
-0.8205300418223209,-0.23899666885228332
0.010514486829283064,0.07000601645632135
0.8691309957166022,-0.4098163565006014
-0.4018176990589637,0.25042352846364496
0.7174248542956049,-0.6686312363510121
-0.06994572811929993,0.19676412760662687
-0.19997074424037728,-0.09450827100552331
1.454936301946684,0.17416231512936245
0.4839746634878221,-1.0420927690283737
0.043252897790418424,-0.3673136079274758
-0.4197755054186074,0.5585911373974687
-0.4033551749960079,0.39422099101139413
-0.2904656404052461,-0.02702184731613516
-0.22108345691194015,0.9503346740124337
-0.17069083399991972,0.6012607217775744
-0.34840579639850955,0.024777395112598504
-0.407586867902721,-0.07262299289240659
-0.5912715704123526,-0.6990540633179917
0.8787741600834215,-0.9191703794000942
-0.4967820927805418,0.4793906042575913
-0.7073608718196619,0.6667529186151069
-0.2744305225412808,0.01923001935743544
0.1770841719634822,0.11945806945768299
0.19593930050909286,0.2613341242131242
-0.6541455398728099,-0.17304734373591818
0.04355995037173691,-0.6621303657217041
0.20038154486281318,0.11207396188773439
-0.31276157105182767,-0.5561101555879858
-0.0427311946402124,0.2899902664925979
-0.033258538114020075,-0.5027596747389295
0.5364263556644516,0.1181516141773864
-0.20201717697443836,0.018632581890722578
-0.6665330631024811,0.10324189857179843
-0.29305740132883007,-0.5091234065419992
0.6803758283823875,0.10143196723569958
0.8188032867312304,0.06046255966003966
0.6854437867950791,0.586796814701614
-0.5622550636544202,-0.005737031432635033
-0.11396865369429791,0.3667085258413341
-0.4474988251647438,-0.03435613316855073
-0.07095841267010249,0.8632904531429146
0.11860955619231309,0.08640088353089617
0.4059445456475948,0.2601437719188741
0.04524601941433197,1.1558685793040568
-0.5354422629409742,0.055215104793347965
0.2879311894509061,0.48123065931569997
-0.15837087552927873,-0.7297946179641304
0.010987771030034559,0.16506503461856536
0.8573847562894066,0.9968564143041205
-0.11660319777120359,0.2045939860017417
0.20675431330552055,0.21600929426966312
0.861992329509273,-0.23605840565459552
0.630444519587811,0.3594032936906084
0.21720183970397614,-0.7862814938557388
-0.5070198852825918,-0.29637042518744655
-0.2998549239117921,0.07835702893640142
0.15255667422808483,-0.04467877198381055
0.2129177812562593,0.0392601747621039
0.4273298343201141,-0.5002158160111237
-0.03639036931862295,-0.7484539287092385
0.6463763499527023,0.12914428864520958
-0.23998597773273367,1.0729497083278035
0.19112677908294723,-0.3441329379765005
-0.12290616584715382,-0.43883095151448137
-0.7727269467666636,-0.42894680072602154
-0.8911588298597817,0.2849423102840974
0.3007180627053507,0.9607678618625886
0.06437162175851081,0.6701121854795222
0.12139006130979402,0.19282153389550902
-0.060951805034983604,0.47602406885951365
0.9805915184475205,-1.0841071045310868
0.004036907790768883,-0.37503385743799605
-0.837697402257646,-0.18100818282875197
0.7265981345587671,1.2707626172676563
-0.04826445062496052,0.5449295816427303
-0.8139186025718925,-0.6175295650389842
-0.269400794231336,0.7093564599618892
0.1638533128420336,-0.5394087094435807
0.7014870962002546,-0.6845309757945696
0.5826556418899214,-0.7221451962092474
0.43908501917051085,0.5621434013860744
1.0181270563526745,-0.8034491596600347
0.32711550453999283,1.2295588727490228
-0.08945997493829111,-0.09025191534331135
-0.894325443612077,0.47795736684984735
-0.6219839384345778,-1.0040213446000867
1.0483478426365613,-0.9187738667020016
0.18292430112930283,-0.1733718372517702
-0.4845684539442062,0.12741216608029304
0.15804340987010074,-0.12483739563010737
-0.09037104093608213,-0.23140690919449386
-0.924918545526367,0.3529165390487557
0.040995065096697106,0.7013830703333709
0.08421039254628791,0.34827704197774206
0.10266026036819072,0.06773754977536013
0.20929684437296203,0.13906451355121743
-0.06799570063151165,0.15224238505740417
-0.4944869427395183,-0.5483315320397304
-0.08452323841854169,-0.41025521571177087
-1.1238869342381845,-0.05362538557652993
-0.3539131402313301,-0.4527536200225254
0.41450473605072913,0.5086375367986713
0.8540884305984786,-0.10559242364701406
0.44752044114352274,0.6049448368148996
0.635201717829281,-0.43764674546278215
-0.3290371708592111,0.3444213446453081
0.15752847343390583,-0.08551470905171962
0.264915196768046,-0.268696601018063
-0.4314538992420817,0.41515186875348536
0.32167509645840003,-1.050178439913228
-0.6729937211233268,-0.8517285182327126
-0.49794156871204465,-0.26154567865371126
0.2181158636983378,-0.45318623885694476
-0.4719748262916705,-0.18834834334383357
0.25699270808989827,-0.6987980121949766
-1.1605582708886029,-0.8575027749694047
0.18085755627699213,0.2375574997659252
-0.20216185830916206,0.20964646547777863
-0.37270154390262344,-0.3330995071751619
-0.4466077941368097,0.2439425633478164
-0.23839808317770667,-0.004493917882369719
0.2336727715226172,-1.154194807604839
0.11214444937889831,-0.6545108224066707
-0.133805111013036,0.5294933234655663
-0.26753973051159224,0.585594100842863
-0.04775197587057589,0.053805284826837795
0.41001330190770174,-0.4862085232694044
